artist,artist_id,track,track_duration,composer,composition_id,score_path,midi_path,youtube_links,label,align_file
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (Recorded 1961, New York)",359.666,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07302.mid",https://www.youtube.com/watch?v=jynSCXRfhkE,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07302_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (Live)",359.2,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07303.mid",https://www.youtube.com/watch?v=Fjts3rliJiU,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07303_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",355.61300000000006,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07304.mid",https://www.youtube.com/watch?v=EPhmt6WFuzw,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07304_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (attaca)",369.346,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07305.mid",https://www.youtube.com/watch?v=82TsXE7x8SQ,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07305_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",356.066,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07306.mid",https://www.youtube.com/watch?v=3pwMYuvd3MU,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07306_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",356.2530000000001,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07308.mid",https://www.youtube.com/watch?v=70vpgLQz9d4,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07308_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23, Op. 57 ""Appassionata"" in F Minor: Andante con moto",363.8,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07309.mid",https://www.youtube.com/watch?v=AJz6ga5tlvY,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07309_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",356.5730000000001,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07310.mid",https://www.youtube.com/watch?v=DSWhZWbaG5Q,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07310_infer_corresp.txt"
Sviatoslav Richter,4,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (attaca)",353.8930000000001,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07311.mid",https://www.youtube.com/watch?v=ehgDeKEcfvA,180,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07311_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",484.84,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07332.mid",https://www.youtube.com/watch?v=i1KqTeE1_78,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07332_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",437.04,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07333.mid",https://www.youtube.com/watch?v=MTGS6PypD3g,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07333_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",402.44,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07334.mid",https://www.youtube.com/watch?v=Q0FMrmMPrrc,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07334_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": II. Andante con moto",405.706,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07335.mid",https://www.youtube.com/watch?v=d6gKY7wQtCk,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07335_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": 2. Andante con moto",449.2,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07336.mid",https://www.youtube.com/watch?v=J-sxJ2PB7dg,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07336_infer_corresp.txt"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto (Live)",424.133,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07337.mid",https://www.youtube.com/watch?v=VRZT46OXvKI,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07337_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",459.104,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07338.mid",https://www.youtube.com/watch?v=d7TnS-FZFoI,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07338_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",454.893,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07339.mid",https://www.youtube.com/watch?v=ZRR_cYDsEms,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07339_infer_corresp.txt"
Daniel Barenboim,2,"Beethoven: Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",490.0,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07340.mid",https://www.youtube.com/watch?v=TEGnpxUHhSk,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07340_infer_corresp.txt"
Daniel Barenboim,2,"Piano Sonata No. 23 In F Minor, Op. 57 -""Appassionata"": 2. Andante con moto",400.893,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07341.mid",https://www.youtube.com/watch?v=_eynW303jUg,100,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07341_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57 “Appassionata”: II. Andante con moto",421.986,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07342.mid",https://www.youtube.com/watch?v=lZBKK-bzkZ0,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07342_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",422.066,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07343.mid",https://www.youtube.com/watch?v=R-5-G7JH0WA,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07343_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",448.76,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07344.mid",https://www.youtube.com/watch?v=QoawK05xlUk,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07344_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57, ""Appassionata"": II. Andante con moto",423.12,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07345.mid",https://www.youtube.com/watch?v=9WeqPL79S2s,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07345_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57: 2. Andante con moto",439.466,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07346.mid",https://www.youtube.com/watch?v=JCyoqKhC978,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07346_infer_corresp.txt"
Claudio Arrau,1,"Beethoven: Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",422.05300000000005,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07347.mid",https://www.youtube.com/watch?v=3PDqjjGnUgc,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07347_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 2. Andante con moto",452.72,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07348.mid",https://www.youtube.com/watch?v=wPS2jcfXyaY,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07348_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",424.32,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07349.mid",https://www.youtube.com/watch?v=DMxfbAFfMuY,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07349_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57: 2. Andante con moto",438.186,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07350.mid",https://www.youtube.com/watch?v=xlE7dIZpHOA,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07350_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No. 23 in F Minor, Op. 57: 2. Andante con moto",442.525,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07351.mid",https://www.youtube.com/watch?v=k0Ezsi5Ijpk,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07351_infer_corresp.txt"
Claudio Arrau,1,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 2. Andante con moto",455.333,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07352.mid",https://www.youtube.com/watch?v=gp70dG48bew,60,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07352_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",375.466,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07355.mid",https://www.youtube.com/watch?v=l1Q-j7ML7KU,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07355_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 2. Andante con moto",398.64,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07356.mid",https://www.youtube.com/watch?v=y-lm5sffGvc,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07356_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 2. Andante con moto",397.61300000000006,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07357.mid",https://www.youtube.com/watch?v=6XwexjothV8,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07357_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No.23 in F minor, Op.57 -""Appassionata"": 2. Andante con moto",370.506,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07358.mid",https://www.youtube.com/watch?v=zErXKoqOB50,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07358_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",375.442,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07359.mid",https://www.youtube.com/watch?v=39is1IysjFw,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07359_infer_corresp.txt"
Alfred Brendel,0,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",375.706,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07360.mid",https://www.youtube.com/watch?v=igmN9azQ5GI,20,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07360_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",332.0130000000001,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07370.mid",https://www.youtube.com/watch?v=wH9Qi2udFtk,140,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07370_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",351.04,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07371.mid",https://www.youtube.com/watch?v=tqiV6bqouqk,140,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07371_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",347.84,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07372.mid",https://www.youtube.com/watch?v=ATaB-SVMrzc,140,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07372_infer_corresp.txt"
Friedrich Gulda,3,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",351.64,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07373.mid",https://www.youtube.com/watch?v=8cM6SdBwokM,140,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07373_infer_corresp.txt"
Wilhelm Kempff,5,"Piano Sonata No. 23 in F Minor, Op. 57 ""Appassionata"": II. Andante con moto",361.36,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07374.mid",https://www.youtube.com/watch?v=MBD3z-VQWPI,220,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07374_infer_corresp.txt"
Wilhelm Kempff,5,"Sonata No. 23 in F Minor, Op. 57 'Appassionata': II. Andante con moto",367.413,Ludwig van Beethoven,1222,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/Sonate_No._23_Appassionata_2nd_Movement.mxl","Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07375.mid",https://www.youtube.com/watch?v=3WzZ410mJgc,220,"Ludwig_van_Beethoven/Piano_Sonata_No._23_in_F_Minor,_Op._57_""Appassionata""/II._Andante_con_moto/07375_infer_corresp.txt"
